reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,id,content_clean,total_lex_score,label
83eef6ac-48a1-4b37-a889-80a4b51dc339,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyak iklan bikin ngelag,1,0,17.4.0,4/18/2026 16:57,,,17.4.0,920,banyak iklan bikin ngelag,-1,Negatif
753260c3-8492-480c-b3ed-572f9ef8f0d9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus untuk mengedit video/foto,5,0,16.3.0,4/18/2026 16:14,,,16.3.0,921,sangat bagus untuk edit video foto,1,Positif
15cdfadc-2ca4-4185-a08f-0d17cd7499ca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus saya suka,5,0,,4/18/2026 16:10,,,,922,bagus saya suka,1,Positif
aeede347-9776-4157-ac07-ac22a98964fc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"APLIKASI SAMPAH, BAMYAK NOTIF GA GUNA. EOS CEPETï¿½ï¿½ï¿½ï¿",1,0,17.5.0,4/18/2026 16:07,,,17.5.0,923,aplikasi sampah bamyak notif tidak guna eos cepetï¿½ï¿½ï¿½ï¿½,0,Negatif
ff8f694e-cde6-49dc-973f-8b44cf9c8ec7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi ini juga dapat membantu untuk membuat video tutorial atau editor,1,0,,4/18/2026 16:02,,,,924,aplikasi ini juga dapat bantu untuk buat video tutorial atau editor,1,Positif
06989e39-f739-43d2-960b-78b5a1a299bb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi nyaa ngebug ada tulisan versi aplikasi saat ini tidak aman. unduh versi terbaru ditoko aplikasi resmi padahal udah saya unduh lewat aplikasi resmi, jika tidak di respon maka saya akan berhenti langganan ke capcut terimakasih",1,0,17.4.0,4/18/2026 15:57,,,17.4.0,925,aplikasi nyaa ngebug ada tulis versi aplikasi saat ini tidak aman unduh versi baru toko aplikasi resmi padahal sudah saya unduh lewat aplikasi resmi jika tidak di respon maka saya akan henti langgan ke capcut terimakasih,0,Negatif
2a248ba9-4ee6-46f2-96bc-c5014fe34a1d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"capcut tolong perbaiki lagi ya, udh harus premium masa harus nge lag juga sih?? muak bgt.",2,0,,4/18/2026 15:53,,,,926,capcut tolong baik lagi ya udh harus premium masa harus nge lambat juga sih muak banget,-2,Negatif
60bc2c6d-0598-426b-95b8-aa760ecd6a42,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi ga jelas, premium semua fitur nya, udh cape"" ngedit pas mau di eskpor harus bayar, mana bayar nya 144 RB lagi, pas mau langganan di persulit karna akun playstore nya ga sesuai sama negara asal, padahal dari awal akun play ini di buat udh di setting negara nya. males bet, mau bayar malah di persulit. APLIKASI KIKIR!!!",1,2,17.4.0,4/18/2026 15:42,,,17.4.0,927,aplikasi tidak jelas premium semua fitur nya udh cape ngedit pas mau di eskpor harus bayar mana bayar nya rb lagi pas mau langgan di sulit karena akun playstore nya tidak suai sama negara asal padahal dari awal akun play ini di buat udh di setting negara nya males banget mau bayar malah di sulit aplikasi kikir,-7,Negatif
680901b5-e64a-4b33-abda-ed4e22036afa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terlalu pelit dikit dikit harus bayar mentang mentang bnyk yg make jadi ngelunjak yg punya aplikasi,1,0,17.4.0,4/18/2026 15:42,,,17.4.0,928,lalu pelit dikit dikit harus bayar mentang mentang bnyk yang make jadi ngelunjak yang punya aplikasi,-1,Negatif
99825bca-9324-4663-aa8e-88685681a863,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,semoga makin keren,5,0,17.1.0,4/18/2026 15:38,,,17.1.0,929,moga makin keren,1,Positif
339d1dc3-6fa3-4bf9-92d6-2faedb3402c0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jelek bgt cok,1,0,,4/18/2026 15:33,,,,930,jelek banget cok,-1,Negatif
bf754b85-d9ce-4697-8c86-61f1c308b305,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,berbayar semua sekarang,1,0,17.4.0,4/18/2026 15:25,,,17.4.0,931,bayar semua sekarang,-1,Negatif
a2b1f32c-2217-43ec-ae6d-78f5f6a7e49e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"jujurr, suka bangett, tapi jangan kebanyakan pro dongs, banyak banget yang harus prooo",5,0,,4/18/2026 15:24,,,,932,jujurr suka bangett tapi jangan banyak pro dongs banyak banget yang harus prooo,0,Positif
427496fa-f1db-47cf-b679-4c09e5967ca1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolol, soundtrack nya lebih cepat dari video dan ada bug di ekstrak audio yang bikin sound udah habis video nya ketinggalan 10 detik jadi gak nyambung lirik yang gw tata",1,0,,4/18/2026 15:23,,,,933,tolol soundtrack nya lebih cepat dari video dan ada bug di ekstrak audio yang bikin sound sudah habis video nya tinggal detik jadi tidak nyambung lirik yang saya tata,-1,Negatif
bfd67b9c-c63d-4ee7-b14d-430dfa3eb647,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap apliksi,5,0,,4/18/2026 15:17,,,,934,mantap apliksi,1,Positif
d39326b4-e6b5-4c2c-b81a-5311e4e88c43,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apk ter kikir di dunia ï¿½ï,1,0,14.3.0,4/18/2026 15:03,,,14.3.0,935,aplikasi ter kikir di dunia ï¿½ï¿½,-1,Negatif
929c0b9f-8090-44bb-ad30-26cdc6d75202,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyak bngt yg premium skrg,1,0,,4/18/2026 15:02,,,,936,banyak bngt yang premium skrg,-1,Negatif
61b8681a-1044-4479-8b63-1e9a0dd527ea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ngtod capcut gajelas gw dah cape cape ngedit sound buat tampil besok malah ke gini suaranya ilng gk monyet,1,0,17.4.0,4/18/2026 14:58,,,17.4.0,937,ngtod capcut gajelas saya dah cape cape ngedit sound buat tampil besok malah ke gin suara ilng tidak monyet,0,Negatif
d5b041d5-3529-49bf-b555-d993fdd350dd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,OK,5,0,,4/18/2026 14:39,,,,938,ok,1,Positif
aadf7023-08c3-4017-8584-111068331af3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ga ke simpen bgst,1,0,,4/18/2026 14:36,,,,939,tidak ke simpen bgst,0,Negatif
42103a12-e703-41ae-bb71-e7c03368fed9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus bgt bisa ngedit lg,5,0,,4/18/2026 14:33,,,,940,bagus banget bisa ngedit lg,1,Positif
37aacaa3-4b2f-408d-a4ea-499ce4b4c1c2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jelek semua nya berbayar,1,0,,4/18/2026 14:29,,,,941,jelek semua nya bayar,-2,Negatif
2b4177a7-fc22-4c08-8ee9-6307b7db059c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,udh ga bnr bnyk nkp,1,0,17.4.0,4/18/2026 14:18,,,17.4.0,942,udh tidak bnr bnyk nkp,0,Negatif
9df5cd39-79dd-4a9b-85ea-3d919f6a98b7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,woy cik kenapa harus ngestuck ekspor di momen sepenting ini sih ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,1,0,,4/18/2026 14:17,,,,943,woy cik kenapa harus ngestuck ekspor di momen penting ini sih ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,0,Negatif
e16e2e5a-67fb-478a-8add-1a3a217bf046,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,iya aku kasih bintang 5 juga . disini semuanya membayar tiba2 saldo lngsung terpotong . aplikasi ini sangat tidak membantuuu . mending gak ush donlodw,4,0,17.3.0,4/18/2026 14:14,,,17.3.0,944,iya aku kasih bintang juga sini semua bayar tiba saldo lngsung potong aplikasi ini sangat tidak membantuuu mending tidak ush donlodw,-1,Positif
31a8071d-e276-4e40-998e-6b7a542ce335,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"dear develop capcut, tolong bgt diperbaiki bugnya sprti, tmplat nya ngefreeze, teks nya ngebug, untuk smntara saya kasih bintang 4 dlu yaaa , capcut mohon jangan standar semua fitur penting pls?.",4,11,,4/18/2026 14:10,,,,945,dear develop capcut tolong banget baik bugnya sprti tmplat nya ngefreeze teks nya ngebug untuk smntara saya kasih bintang dlu yaaa capcut mohon jangan standar semua fitur penting pls,0,Positif
e101234b-3c07-4136-8c72-babdacea70c7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aku sangat menyukai nyaa karna bisa dibuat kyk jj gitu sama kayak buat trend misal albino atau kayak kataï¿,5,0,,4/18/2026 14:08,,,,946,aku sangat suka nyaa karena bisa buat kyk jj gitu sama kayak buat trend misal albino atau kayak kataï¿½,0,Positif
b55716fe-7fc4-49c3-ad7e-bf576aef36c3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa rekaman 25 menit itu tersia-siakan hanya karena butuh waktu tambahan untuk mengompress. setidaknya pilih untuk mau mengompress atau tidak.,1,0,17.4.0,4/18/2026 14:04,,,17.4.0,947,kenapa rekam menit itu sia siak hanya karena butuh waktu tambah untuk mengompress tidak pilih untuk mau mengompress atau tidak,0,Negatif
8715d694-25fa-4ce8-9d03-3e1adddc17f2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus,tapi gw kasih bintang 4 karna yaa banyak bgt hrs template pro.",4,0,,4/18/2026 13:58,,,,948,bagus tapi saya kasih bintang karena yaa banyak banget hrs template pro,1,Positif
64ed10d3-b517-4371-815d-99678957da79,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,untuk peroses nya lm,3,0,,4/18/2026 13:50,,,,949,untuk peroses nya lm,0,Netral
2104f95f-e3a3-48ad-ba56-a6e280f2ac1d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,semoga bagus,5,0,10.1.0,4/18/2026 13:46,,,10.1.0,950,moga bagus,1,Positif
6833b1e0-cccd-41b3-98e4-4c256eb42a24,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus aplikasiny.,5,0,17.4.0,4/18/2026 13:43,,,17.4.0,951,bagus aplikasiny,1,Positif
87784dbc-88da-4fd1-8489-2aadc59a9feb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong Adain fitur video cliper Ai, min",4,0,17.4.0,4/18/2026 13:43,,,17.4.0,952,tolong adain fitur video cliper a min,0,Positif
986a3b5e-f0cd-4c91-8856-58028607a511,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"jangan di download, banyak bug, dan iklannya banyak, masa setelah update tidak bisa masuk, tiba-tiba keluar sendiri, hp ku juga suport, tapi tetap bug keluar sendiri ï¿½ï¿½ï¿½ï¿½ï¿½ï",1,1,17.5.0,4/18/2026 13:41,,,17.5.0,953,jangan di unduh banyak bug dan iklan banyak masa setelah update tidak bisa masuk tiba tiba keluar sendiri hp ku juga suport tapi tetap bug keluar sendiri ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,-3,Negatif
5fe1a025-89a0-467d-9021-a4d2e8bdcdfa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus si buat editor ï¿½ï,5,0,,4/18/2026 13:39,,,,954,bagus si buat editor ï¿½ï¿½,1,Positif
8e1b8110-4556-4642-adda-62a175baaead,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,semangat lagi perbaiki capcut bergratis yaa,5,0,,4/18/2026 13:31,,,,955,semangat lagi baik capcut gratis yaa,0,Positif
7e087cfc-69d7-4a4d-92c0-f6d5be9e9ec3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aku kasih bintang 5 karena biar liat retng ny aku, tolong CAPCUTNYA DIBENERIN SOALLNYA CAPCUTNYA SEKARANG DIPAKE NGEDIT VIDIO"" YANG TIDAK BAIK, SEPERTI VIDIO YG TIDAK SENONOH",5,0,17.5.0,4/18/2026 13:27,,,17.5.0,956,aku kasih bintang karena biar liat retng ny aku tolong capcutnya dibenerin soallnya capcutnya sekarang dipake ngedit video yang tidak baik seperti video yang tidak senonoh,0,Positif
d7d43f25-9266-40e8-8a7e-62b8a5ddf948,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sampe sekarang update melulu ya belum ada brpa lama update lagi update lagi heran,1,0,17.4.0,4/18/2026 13:24,,,17.4.0,957,sampe sekarang update melulu ya belum ada brpa lama update lagi update lagi heran,0,Negatif
0d8c5468-6303-4984-9d88-6e6998141647,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"app nya lumayan ya untuk ngedit, tapi editan yang udah saya apus malah kesimpen ke galeri, trus saya jadi aga susah ngedit karna apa apa bayar, kadang lag sendiri padahal sinyal bagus",3,0,,4/18/2026 13:23,,,,958,app nya lumayan ya untuk ngedit tapi edit yang sudah saya apus malah kesimpen ke galeri kemudian saya jadi aga susah ngedit karena apa apa bayar kadang lambat sendiri padahal sinyal bagus,-1,Negatif
70ed9609-d3dd-4f21-9afb-7e12abdbb969,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baguss buatt ngedittt,5,0,17.5.0,4/18/2026 13:20,,,17.5.0,959,bagus buatt ngedittt,1,Positif
d1a13241-4ea4-4f00-954c-ca7d6a894e55,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apk kikir,5,0,,4/18/2026 13:12,,,,960,aplikasi kikir,-1,Positif
f17607be-f788-47d3-adc6-a4f9d23c6f96,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"knp hrus ad fitur pro nya?, giliran rame aja dikasih fitur pro., maaf ya fakta.",2,0,,4/18/2026 13:08,,,,961,knp hrus ad fitur pro nya gilir rame saja kasih fitur pro maaf ya fakta,0,Negatif
8ed872c7-387e-4fc8-9832-db6e13723848,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagusan yang dulu bisa diatur sekarang banyak ngeleknya,2,0,,4/18/2026 13:08,,,,962,bagus yang dulu bisa atur sekarang banyak ngeleknya,1,Positif
43398dce-fb92-4597-92dd-21db3223c6cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya sangat senang dengan aplikasi ini,5,0,17.4.0,4/18/2026 13:07,,,17.4.0,963,saya sangat senang dengan aplikasi ini,0,Positif
0e34efb1-779e-421c-a29d-8d36986f157e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi silit, malah otomatis langganan",1,0,,4/18/2026 13:06,,,,964,aplikasi silit malah otomatis langgan,0,Negatif
06582b29-f855-4acc-98c6-e97b2170c978,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bisa disebut aplikasi ini kikir atau kebelet haji.karena banyak yang pro,2,0,,4/18/2026 13:03,,,,965,bisa sebut aplikasi ini kikir atau kebelet haji karena banyak yang pro,-1,Negatif
75f2fd17-bd67-4deb-ac39-1b4aef2ca73b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sudah sangat bagus,5,0,,4/18/2026 13:00,,,,966,sudah sangat bagus,1,Positif
219822bf-6ad3-4f5f-ac3f-35594af2ac8e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,klau download di play store bagus bagus tapi kalau di ap store ogahh,5,0,,4/18/2026 12:56,,,,967,klau unduh di play store bagus bagus tapi kalau di ap store ogahh,2,Positif
8a5b319c-4417-473c-8ce7-808de4127cfb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pass ahk,5,0,17.3.0,4/18/2026 12:56,,,17.3.0,968,pass ahk,0,Positif
851febf5-9df1-466c-9a57-0b9b357c1a47,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,semenjak menggunakan capcut saya jadi lebih mudah mengedit foto dan video pokoknya the best deï¿½ï¿½ï¿,5,0,17.4.0,4/18/2026 12:51,,,17.4.0,969,semenjak guna capcut saya jadi lebih mudah edit foto dan video pokok the best deï¿½ï¿½ï¿½,1,Positif
9df27b63-2f74-4d38-897e-c9826ab639c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat cocok,4,0,17.4.0,4/18/2026 12:49,,,17.4.0,970,sangat cocok,0,Positif
032cf8b5-9da7-4223-8b45-b42b3e52f065,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tiba"" banget saldoku terpotong tanpa pemberitahuan, manalagi yang disedot banyak sekali.. susah sekali cara untuk refund karna baru sadar, mau diuninstal saja tetap kesedot.. aplikasi kikir suka banget ngambil uang tanpa persetujuan pemilik, saya gak tau kalo 7 hari gratis itu ternyata jalan untuk menyedot saldo orang orang, aplikasi ini seperti pencuri.. pencuri semua orang-orang yang tidak bermaksud.. menjadikan trial gratis sebagai jebakan.. sangat keji",1,0,17.4.0,4/18/2026 12:44,,,17.4.0,971,tiba banget saldo potong tanpa pemberitahuan manalagi yang sedot banyak sekal susah sekal cara untuk refund karena baru sadar mau diuninstal saja tetap sedot aplikasi kikir suka banget ngambil uang tanpa persetujuan milik saya tidak tau kalo hari gratis itu nyata jalan untuk sedot saldo orang orang aplikasi ini seperti curi curi semua orang orang yang tidak maksud jadi trial gratis bagai jebak sangat keji,-4,Negatif
c1acaf49-e7ad-461a-8c59-a68c371efd5f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kerenn, template nya bagus bagus apalagi jj nyaa kerenn bintang 5",5,0,,4/18/2026 12:38,,,,972,kerenn template nya bagus bagus apalagi jj nyaa kerenn bintang,2,Positif
cfe09e64-c662-4380-bb11-91eecfd42b9f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa iklannya banyak sekali,2,0,,4/18/2026 12:38,,,,973,kenapa iklan banyak sekal,-1,Negatif
6d0f6683-b66f-467d-ba5b-4fad476bd5d4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nyaman untuk bikin jjj,5,0,,4/18/2026 12:33,,,,974,nyaman untuk bikin jjj,0,Positif
310d36b7-e8a7-451b-91dd-b7a892de53d7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pdhl udh bgus dulu ga berbayar, skrg mlh apa apa berbayar MLS bgt mw buat tugas skola jg hrs byr",3,0,,4/18/2026 12:33,,,,975,pdhl udh bgus dulu tidak bayar skrg mlh apa apa bayar mls banget mw buat tugas skola jg hrs byr,-2,Negatif
e4ab4e73-365a-4958-bbbe-ddae98deb4ac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi nya baguss dan sangat baikk JJ nya juga keren keren kece tapi kadang ngelag dikit cuma saya selalu puas dengan hasilnya baguss bagus,5,0,,4/18/2026 12:27,,,,976,aplikasi nya bagus dan sangat baikk jj nya juga keren keren kece tapi kadang ngelag dikit cuma saya selalu puas dengan hasil bagus bagus,6,Positif
